Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Landsize,Lattitude,Longtitude,Propertycount
3,1875000,7.7,3184,3,2,270,-37.8805,144.9933,8989
2,642000,7.7,3184,2,1,0,-37.8753,144.9902,8989
3,1520000,7.7,3184,3,2,362,-37.8772,144.9904,8989
5,2275000,7.7,3184,5,2,399,-37.8777,144.9915,8989
2,800000,7.7,3184,2,2,0,-37.8857,144.9884,8989
2,500000,7.7,3184,2,1,0,-37.8777,144.9891,8989
1,490000,7.7,3184,1,1,0,-37.8852,144.9877,8989
4,1291000,9.4,3041,4,2,521,-37.7372,144.9022,1308
2,810000,9.4,3041,2,2,175,-37.7417,144.9079,1308
2,415500,9.4,3041,2,1,82,-37.743,144.9084,1308
2,1100000,1.6,3065,2,2,81,-37.7976,144.9778,5825
2,1350000,1.6,3065,2,1,6261,-37.799,144.975,5825
2,600000,1.6,3065,2,1,2122,-37.7967,144.9836,5825
2,1350000,1.6,3065,2,1,131,-37.7999,144.9776,5825
3,2725000,1.6,3065,3,2,0,-37.8007,144.9833,5825
2,1050000,1.6,3065,2,1,87,-37.7959,144.9802,5825
3,1326000,1.6,3065,3,2,718,-37.8065,144.9781,5825
2,1200000,1.6,3065,2,1,63,-37.8018,144.9825,5825
2,681500,1.6,3065,2,1,0,-37.7964,144.9839,5825
3,680000,13.6,3043,3,2,277,-37.7039,144.8986,1071
3,741000,13.6,3043,3,2,585,-37.7055,144.8943,1071
4,990000,13.6,3043,4,2,702,-37.7071,144.8989,1071
4,970000,13.6,3043,4,2,737,-37.7088,144.8938,1071
3,485000,14.5,3047,3,1,630,-37.6822,144.9108,851
4,618000,14.5,3047,4,1,604,-37.6875,144.9102,851
3,616000,14.5,3042,3,1,431,-37.721,144.8584,1119
3,773000,14.5,3042,3,2,650,-37.724,144.8514,1119
1,355000,4.2,3031,1,1,2581,-37.7979,144.9265,5263
1,425000,4.2,3031,1,1,0,-37.7886,144.9253,5263
2,535000,4.2,3031,2,2,2592,-37.7961,144.9261,5263
2,500000,4.2,3031,2,1,0,-37.7897,144.9228,5263
2,525000,4.2,3031,2,1,0,-37.7912,144.9318,5263
2,1110000,4.2,3031,2,1,155,-37.7989,144.9275,5263
3,917500,4.2,3031,3,1,98,-37.791,144.9323,5263
2,730000,4.2,3031,2,2,2135,-37.7956,144.935,5263
2,811000,4.2,3031,2,1,113,-37.7898,144.9276,5263
3,1190000,4.2,3031,3,2,180,-37.7973,144.9208,5263
2,903000,4.2,3031,2,1,184,-37.7964,144.9339,5263
3,902500,4.2,3031,3,1,0,-37.7954,144.9259,5263
4,1817000,4.2,3031,4,2,309,-37.791,144.928,5263
2,528000,4.2,3031,2,1,0,-37.7928,144.9279,5263
2,1000000,4.2,3031,2,1,159,-37.7985,144.9307,5263
1,380000,4.2,3031,1,1,2592,-37.7961,144.9261,5263
4,1817000,4.2,3031,4,2,309,-37.791,144.928,5263
3,1420000,4.1,3206,3,1,112,-37.8447,144.9604,2019
2,1335000,4.1,3206,2,1,107,-37.8468,144.9612,2019
2,1300000,4.1,3206,2,1,132,-37.8527,144.9657,2019
4,2860000,4.1,3206,4,3,160,-37.8471,144.9595,2019
3,1630000,4.1,3206,3,1,143,-37.8484,144.963,2019
3,2250000,4.1,3206,3,2,148,-37.8496,144.963,2019
2,1035000,14.6,3189,2,1,593,-37.9396,145.0519,2555
3,1321000,14.6,3189,3,1,688,-37.9432,145.0462,2555
2,742500,14.6,3189,2,1,179,-37.9369,145.0473,2555
3,860000,14.6,3189,3,1,601,-37.9409,145.0602,2555
3,2161000,2.3,3051,3,2,230,-37.7987,144.9434,6821
3,1485000,2.3,3051,3,1,198,-37.8029,144.9459,6821
2,940000,2.3,3051,2,1,89,-37.9394,145.089,6821
3,770000,14.7,3167,3,1,590,-37.918,145.085,3692
3,985100,14.7,3167,3,1,621,-37.9115,145.0889,3692
4,1410000,14.7,3167,4,2,590,-37.9316,145.0821,3692
3,815000,14.7,3167,3,1,393,-37.9233,145.1062,3692
3,1042500,14.7,3167,3,1,658,-37.9176,145.0839,3692
3,815000,9.1,3015,3,2,148,-37.8287,144.8705,984
2,321000,9.1,3015,2,1,0,-37.8288,144.8711,984
3,995000,9.1,3015,3,1,669,-37.8303,144.8679,984
3,1290000,9.1,3015,3,1,715,-37.8289,144.8718,984
2,300000,9.1,3015,2,1,0,-37.8288,144.8711,984
2,505000,1.2,3006,2,1,0,-37.8242,144.9626,8400
2,595000,1.2,3006,2,1,0,-37.8288,144.9679,8400
2,580000,1.2,3006,2,1,0,-37.8273,144.9685,8400
2,580000,1.2,3006,2,1,0,-37.8248,144.9667,8400
3,1320000,7.7,3015,3,1,738,-37.826,144.8769,1223
1,380000,7.7,3015,1,1,89,-37.8291,144.8848,1223
3,1100000,7.7,3015,3,1,305,-37.8312,144.8893,1223
3,660000,7.7,3015,3,1,221,-37.8297,144.8752,1223
2,867000,4.6,3142,2,1,1087,-37.8373,145.0106,7217
1,552000,4.6,3142,1,1,0,-37.8428,145.0081,7217
2,655000,4.6,3142,2,1,1816,-37.8389,145.0141,7217
3,840000,4.6,3142,3,1,1678,-37.8384,145.0178,7217
2,1010000,4.6,3142,2,2,586,-37.8427,145.0236,7217
2,650000,4.6,3142,2,1,0,-37.8454,145.0076,7217
3,2400000,4.6,3142,3,2,224,-37.8445,145.0124,7217
4,3600000,4.6,3142,4,2,815,-37.845,145.0134,7217
2,750000,4.6,3142,2,1,0,-37.8432,145.0137,7217
1,247500,4.6,3142,1,1,0,-37.8421,145.0104,7217
3,1320000,4.6,3142,3,2,3,-37.8474,145.0125,7217
3,922500,4.6,3142,3,1,4657,-37.8421,145.0237,7217
2,760000,4.6,3142,2,1,0,-37.8359,145.0126,7217
2,546000,8.9,3016,2,1,2023,-37.8573,144.8854,802
3,670000,8.9,3016,3,2,146,-37.857,144.8846,802
3,1070000,8.9,3016,3,2,442,-37.8538,144.8722,802
3,1575000,8.9,3016,3,1,860,-37.8565,144.8865,802
4,1520000,8.9,3016,4,2,560,-37.8559,144.8764,802
3,720000,8.9,3016,3,2,146,-37.857,144.8846,802
3,1045000,8.9,3016,3,2,526,-37.855,144.8742,802
2,585000,5.1,3181,2,1,0,-37.8559,144.999,4380
2,690000,5.1,3181,2,1,0,-37.8573,144.9978,4380
2,854000,5.1,3181,2,1,774,-37.8582,144.9979,4380
1,900000,5.1,3181,1,1,160,-37.8556,144.9885,4380
1,350000,5.1,3181,1,1,0,-37.8508,144.984,4380
3,721500,15,3085,3,1,594,-37.7214,145.1063,1369
5,1060000,15,3085,5,2,627,-37.7327,145.0804,1369
3,984000,15,3085,3,2,552,-37.7285,145.0851,1369
2,450000,6.6,3183,2,1,0,-37.8656,144.9919,2952
2,490000,6.6,3183,2,1,601,-37.8757,144.998,2952
1,440000,6.6,3183,1,1,0,-37.8686,144.9969,2952
3,1406000,9.8,3040,3,1,34,-37.7506,144.8891,588
3,1305000,9.8,3040,3,1,147,-37.7523,144.8862,588
3,488000,12.4,3083,3,1,260,-37.7157,145.0386,1414
3,1750000,1.9,3003,3,1,160,-37.8082,144.9451,2230
2,1013000,1.9,3003,2,2,0,-37.8094,144.9452,2230
3,1171000,1.9,3003,3,2,650,-37.8098,144.9448,2230
2,1053000,1.9,3003,2,1,147,-37.8059,144.9459,2230
1,295000,1.9,3003,1,1,0,-37.8084,144.9473,2230
3,445000,14.5,3061,3,1,534,-37.6741,144.9698,1889
2,360000,5.3,3032,2,1,0,-37.7847,144.9383,1052
3,640000,10.4,3042,3,1,219,-37.71655,144.88155,3464
3,961000,10.4,3042,3,1,717,-37.72274,144.88002,3464
2,1535000,3,3206,2,1,171,-37.8481,144.9566,3280
3,570000,10.5,3020,3,1,423,-37.77917,144.82223,2185
4,2345000,5.7,3078,4,2,803,-37.78122,145.0336,2211
3,900000,9.4,3025,3,1,672,-37.8265,144.84386,5132
5,5200000,6.3,3143,5,3,761,-37.85311,145.02847,4836
3,1225000,10.2,3147,3,1,770,-37.87257,145.09782,2894
3,622000,9.5,3034,3,1,204,-37.76215,144.85986,4502
3,825000,9.5,3034,3,1,603,-37.76616,144.8575,4502
4,1475000,7.9,3103,4,3,380,-37.80156,145.06715,5682
5,2160000,9.7,3104,5,1,860,-37.79888,145.06649,7809
3,1050000,9.7,3104,3,3,200,-37.79362,145.0652,7809
3,1275000,9.7,3104,3,2,226,-37.79495,145.08192,7809
3,640000,23.2,3153,3,2,187,-37.83909,145.26075,5030
3,500000,23.2,3153,3,1,263,-37.83303,145.27488,3598
4,1221000,17.3,3193,4,2,554,-37.98139,145.05251,5366
4,1823000,17.3,3193,4,2,728,-37.98713,145.04887,5366
6,2000000,17.3,3193,6,3,836,-37.98942,145.03394,5366
3,1365000,11.4,3204,3,1,776,-37.92487,145.04703,6795
3,1045000,11.4,3204,3,1,401,-37.92999,145.04932,6795
5,1220000,13.8,3165,5,2,611,-37.93228,145.07026,10969
4,627500,35.2,3806,4,2,687,-38.02434,145.33117,17093
3,642000,25,3155,3,2,968,-37.84674,145.29351,9704
3,840000,16.1,3088,3,1,509,-37.70822,145.11495,1390
3,2650000,10.5,3186,3,2,645,-37.90876,145.00743,10579
1,380000,10.5,3186,1,1,1993,-37.88468,144.99722,10579
5,3250000,10.5,3186,5,3,835,-37.92615,145.00282,10579
4,1731000,10.3,3187,4,3,345,-37.91503,145.00888,6938
3,465000,14,3047,3,2,248,-37.68358,144.92387,4294
3,518500,14,3047,3,1,576,-37.69237,144.93144,4294
2,692000,5.2,3056,2,1,0,-37.77742,144.95666,11918
2,1305000,4,3057,2,1,315,-37.76386,144.97783,5533
3,1100000,5.2,3055,3,1,322,-37.76073,144.94803,7082
2,573000,5.2,3055,2,1,0,-37.76732,144.94098,7082
3,1060000,10.8,3105,3,1,631,-37.77615,145.08907,4480
3,805000,12.1,3083,3,1,669,-37.70834,145.05424,10175
3,682000,12.1,3083,3,1,583,-37.70074,145.0648,10175
3,535000,14.8,3023,3,2,472,-37.7331,144.76282,1686
4,1088000,14.7,3151,4,1,536,-37.8534,145.14218,4048
3,1180000,14.7,3151,3,1,563,-37.85771,145.15466,4048
3,630000,14.8,3023,3,2,397,-37.75107,144.78415,2674
2,677000,7.7,3124,2,1,131,-37.84716,145.07351,8920
2,670000,7.7,3124,2,1,0,-37.83202,145.06095,8920
3,1320000,7.7,3124,3,2,227,-37.84689,145.05863,8920
2,816000,8.4,3126,2,2,8140,-37.82091,145.06011,3265
1,350000,1.6,3053,1,1,0,-37.79859,144.97336,6786
2,620000,1.6,3053,2,2,0,-37.7969,144.9742,6786
3,1760000,1.6,3053,3,2,151,-37.79449,144.97406,6786
3,545000,14.8,3023,3,2,301,-37.74397,144.73472,7719
2,1091500,8.7,3162,2,2,225,-37.89565,145.0234,5051
5,1140000,17.9,3192,5,2,570,-37.96763,145.07898,9758
3,950000,17.9,3192,3,3,160,-37.96062,145.04296,9758
2,425000,17.9,3192,2,1,0,-37.97143,145.05219,9758
3,1116000,17.9,3192,3,1,610,-37.95629,145.06031,9758
3,1030000,3.6,3068,3,2,538,-37.79297,144.99776,2954
2,900000,6.7,3058,2,1,350,-37.74483,144.97269,11204
4,922000,6.7,3058,4,2,463,-37.73704,144.97959,11204
3,1077000,6.7,3058,3,1,512,-37.75279,144.95379,11204
3,805000,6.7,3058,3,2,296,-37.72495,144.98348,3445
4,665000,20.6,3064,4,2,756,-37.58885,144.90135,15510
3,515500,20.6,3064,3,1,651,-37.60329,144.93948,15510
3,660000,20.6,3064,3,2,618,-37.59715,144.89656,15510
5,572000,34.7,3977,5,2,581,-38.10687,145.2811,7680
4,932000,23,3136,4,2,880,-37.79587,145.2683,11925
2,570000,23,3136,2,1,312,-37.80752,145.27212,11925
4,875000,23,3136,4,2,244,-37.80267,145.27569,11925
2,348000,24.7,3175,2,1,156,-37.98712,145.22262,10894
3,627000,24.7,3175,3,1,610,-37.96322,145.20586,8322
3,760000,24.7,3175,3,1,751,-37.96609,145.21997,8322
2,621000,21.8,3089,2,1,610,-37.67629,145.15589,4258
2,612000,22.2,3172,2,1,197,-37.98412,145.13433,3940
3,840000,12.4,3108,3,2,0,-37.78653,145.12363,9028
6,1856000,14.3,3109,6,3,1056,-37.78053,145.15567,10999
7,2705000,16.1,3111,7,2,5022,-37.76598,145.19329,4790
3,530500,25.9,3754,3,2,400,-37.61042,145.11932,7254
3,975000,18,3095,3,1,841,-37.71926,145.15082,6990
3,805000,18,3095,3,2,848,-37.70913,145.1647,6990
4,940000,19.6,3076,4,3,508,-37.62693,145.01563,10926
2,437000,19.6,3076,2,1,351,-37.65099,145.04663,10926
5,660000,19.6,3076,5,3,708,-37.63888,145.02813,10926
3,1325000,7.5,3040,3,2,441,-37.74664,144.92285,9264
1,310000,7.5,3040,1,1,0,-37.75515,144.92114,9264
3,864000,7.5,3040,3,1,177,-37.7401,144.89674,9264
1,291000,7.5,3040,1,1,0,-37.75121,144.91326,9264
3,750000,7.5,3040,3,1,236,-37.75403,144.8867,588
5,2200000,7.5,3040,5,3,607,-37.75148,144.88519,588
3,1550000,5.7,3078,3,2,478,-37.78022,145.01771,2970
3,720000,13.1,3060,3,1,603,-37.69863,144.96685,5070
2,1350000,3.6,3068,2,1,184,-37.78493,144.98879,6244
3,1852000,3.6,3068,3,2,138,-37.78714,144.97966,6244
2,1100000,3.6,3068,2,1,139,-37.7836,144.98031,6244
1,170000,5.1,3011,1,1,30,-37.80141,144.89587,7570
4,1372000,15.4,3131,4,1,866,-37.83816,145.17783,4385
3,850500,15.4,3131,3,2,353,-37.83401,145.17757,4385
3,640000,38,3199,3,2,368,-38.1523,145.11874,17055
3,611000,36.9,3200,3,2,691,-38.11948,145.14928,2500
3,755000,38,3199,3,1,786,-38.16492,145.12656,7566
4,521000,45.9,3437,4,2,978,-37.49642,144.60119,3376
3,625000,12.9,3043,3,1,544,-37.68541,144.88471,3285
4,1910000,7.3,3146,4,2,737,-37.86231,145.07213,10412
2,500000,7.3,3146,2,1,0,-37.85399,145.04699,10412
2,523000,7.3,3146,2,1,0,-37.85546,145.04998,10412
3,525000,11.2,3046,3,1,194,-37.70168,144.94862,8870
3,847000,11.2,3046,3,1,650,-37.71399,144.92264,8870
6,990000,16.1,3088,6,3,562,-37.69749,145.1058,8524
2,695000,16.1,3088,2,2,208,-37.70267,145.09526,8524
2,500000,11.2,3046,2,1,304,-37.70733,144.94041,2606
3,662500,32.3,3803,3,2,649,-38.00022,145.2709,3728
3,1210000,13.8,3188,3,2,9838,-37.93464,144.99601,5454
3,1140000,13.8,3188,3,1,1469,-37.93433,145.02984,2356
1,395000,5.3,3122,1,1,910,-37.81333,145.01932,11308
3,1000000,5.3,3122,3,1,1079,-37.82987,145.03421,11308
2,450000,5.3,3122,2,1,2338,-37.83032,145.03899,11308
4,2900000,5.3,3122,4,1,636,-37.81931,145.04107,11308
2,450000,5.3,3122,2,1,1540,-37.82824,145.03137,11308
3,650000,45.2,3777,3,2,724,-37.64685,145.52635,3307
3,790000,8.8,3081,3,2,458,-37.73569,145.05913,2947
2,780000,8.8,3081,2,1,588,-37.73764,145.05323,2947
3,726500,8.8,3081,3,1,593,-37.7482,145.04073,2674
3,710000,8.8,3081,3,1,577,-37.74307,145.0399,2674
2,645000,16,3190,2,1,105,-37.94887,145.02647,4794
5,650500,18,3037,5,2,615,-37.68455,144.73272,5556
3,750000,12.3,3166,3,2,321,-37.90415,145.10504,768
4,650000,14,3047,4,1,692,-37.6876,144.91167,851
2,390000,14,3047,2,1,165,-37.68582,144.91638,851
3,810000,15.5,3038,3,2,766,-37.71424,144.7958,3656
3,735000,15.5,3038,3,2,749,-37.72321,144.80882,3656
2,520000,11.7,3033,2,2,62,-37.73893,144.87661,5629
4,640000,15.5,3038,4,2,729,-37.70115,144.80144,570
3,967000,3.4,3031,3,2,0,-37.79482,144.92192,5263
2,850000,3.4,3031,2,1,133,-37.78906,144.93173,5263
1,500000,3.4,3031,1,1,142,-37.79059,144.93145,5263
2,535000,3.4,3031,2,1,0,-37.79122,144.93175,5263
2,758000,5.4,3101,2,1,901,-37.79719,145.03177,10331
2,862000,7.3,3102,2,1,1011,-37.7972,145.05225,2671
4,965000,25.2,3173,4,2,576,-38.00293,145.16465,8459
4,761000,25.2,3173,4,1,680,-37.9865,145.16767,8459
3,520000,14,3021,3,1,570,-37.73341,144.77161,2878
3,530000,14,3021,3,1,532,-37.731,144.77387,2878
3,1020000,6.4,3012,3,1,281,-37.80781,144.88083,1808
1,210000,6.4,3012,1,1,0,-37.80893,144.87878,1808
4,750000,16.3,3075,4,2,544,-37.66747,144.98802,8279
3,635000,16.3,3075,3,1,536,-37.67125,145.03171,8279
2,410000,16.3,3075,2,1,143,-37.67222,145.0231,8279
5,675000,16.3,3075,5,2,750,-37.67227,145.03595,8279
5,880000,14.6,3093,5,2,725,-37.72399,145.12069,1624
1,280000,6.4,3012,1,1,3826,-37.77757,144.87232,3873
2,520000,6.4,3012,2,1,126,-37.78775,144.87446,3873
3,895000,6.4,3012,3,2,262,-37.78284,144.88098,3873
3,2110000,8.4,3145,3,1,627,-37.86996,145.05621,8801
3,1050000,4.3,3032,3,2,563,-37.769,144.89934,4918
4,320000,31.7,3337,4,2,547,-37.69026,144.57866,3600
3,480000,31.7,3337,3,1,900,-37.68738,144.57415,3600
4,670000,25.9,3754,4,2,512,-37.58676,145.08889,5812
4,520500,25.9,3754,4,2,482,-37.60238,145.08695,5812
2,460000,17.9,3082,2,1,241,-37.67231,145.05878,10529
3,610000,17.9,3082,3,1,560,-37.66903,145.05091,10529
3,950000,17.2,3132,3,1,608,-37.82583,145.20608,6871
3,970000,17.2,3132,3,2,263,-37.8179,145.20658,6871
5,2200000,10.2,3127,5,2,819,-37.81269,145.10236,2079
4,2320000,10.2,3127,4,2,728,-37.81402,145.10336,2079
3,655000,16.2,3094,3,2,382,-37.72857,145.12728,3891
3,960000,16.2,3094,3,1,1285,-37.716,145.13452,3891
4,1810000,6.2,3039,4,2,431,-37.77019,144.92691,6232
2,1020000,6.2,3039,2,1,269,-37.75782,144.92088,6232
2,1250000,6.2,3039,2,1,450,-37.76121,144.92525,6232
3,1175000,14.3,3189,3,2,650,-37.9379,145.05456,2555
4,800000,21.5,3195,4,3,638,-38.00406,145.09502,3650
4,1225000,21.5,3195,4,2,893,-37.99991,145.09417,3650
3,1205000,14.2,3149,3,2,402,-37.87389,145.12783,13366
4,1720000,14.2,3149,4,2,741,-37.86989,145.1434,13366
5,1600000,14.2,3149,5,3,728,-37.8778,145.11236,13366
3,944000,14.2,3149,3,1,446,-37.86071,145.1278,13366
3,1385000,14.2,3149,3,1,807,-37.86618,145.14757,13366
3,2000000,14.2,3149,3,1,1028,-37.89757,145.11825,13366
3,650000,34.1,3805,3,1,1042,-38.03147,145.31126,9376
3,655000,34.1,3805,3,2,731,-38.02938,145.31876,9376
2,710000,6.2,3015,2,1,120,-37.84026,144.86667,5498
3,1330000,6.2,3015,3,1,758,-37.84522,144.86516,5498
2,550000,1.8,3051,2,1,4563,-37.79939,144.94635,6821
2,962000,1.8,3051,2,1,91,-37.80037,144.94981,6821
2,936000,1.8,3051,2,1,0,-37.80487,144.95705,6821
4,1900000,5.3,3070,4,2,313,-37.76501,145.00269,11364
3,1605000,5.3,3070,3,1,507,-37.77124,145.002,11364
3,1415000,5.3,3070,3,1,366,-37.78103,144.998,11364
2,390000,5.3,3070,2,1,0,-37.76622,145.01596,11364
4,1100000,15.4,3131,4,2,596,-37.80827,145.18099,4973
3,926000,15.4,3131,3,1,738,-37.81376,145.17641,4973
2,610000,11.2,3046,2,1,182,-37.712,144.91761,2651
5,1525000,12.3,3166,5,3,774,-37.90119,145.1068,2547
6,1900000,12.3,3166,6,4,1063,-37.909,145.12059,2547
1,454000,11.4,3204,1,1,1006,-37.90164,145.04139,3578
2,562000,11.4,3204,2,1,0,-37.90286,145.04772,3578
3,1000000,21.5,3195,3,2,298,-37.99464,145.08099,5087
3,820000,21.5,3195,3,2,445,-37.99652,145.08523,5087
3,870000,8.5,3044,3,1,654,-37.72796,144.93885,7485
3,800000,8.5,3044,3,1,287,-37.72392,144.94951,7485
5,1501000,8.5,3044,5,3,681,-37.72565,144.94954,7485
3,1663000,8.5,3044,3,1,956,-37.73103,144.93963,7485
4,780000,8.5,3044,4,2,555,-37.71561,144.94336,7485
5,660000,14.7,3030,5,2,571,-37.89467,144.72018,15542
3,1631000,3.5,3207,3,2,0,-37.84007,144.94129,8648
3,1665000,3.5,3207,3,3,121,-37.83591,144.93648,8648
4,2450000,3.5,3207,4,3,210,-37.83933,144.93771,8648
1,399000,4.6,3181,1,1,0,-37.85279,145.00811,7717
2,1240000,4.6,3181,2,1,0,-37.85417,145.00929,7717
3,840000,12,3073,3,1,614,-37.71562,145.02175,21650
2,560000,12,3073,2,1,198,-37.72874,145.02988,21650
4,900000,12,3073,4,1,836,-37.70343,145.03082,21650
4,902000,12,3073,4,2,700,-37.71073,145.01775,21650
3,825000,12,3073,3,2,537,-37.70047,145.02881,21650
2,668500,12,3073,2,2,138,-37.72487,145.00705,21650
2,1165000,2.4,3121,2,1,149,-37.81954,145.00304,14949
2,890500,2.4,3121,2,2,180,-37.81443,144.99079,14949
2,1442000,2.4,3121,2,2,163,-37.82259,144.99077,14949
2,560000,21.3,3135,2,1,217,-37.80526,145.24628,4407
2,340000,23.8,3335,2,1,609,-37.73289,144.66615,538
5,870000,23.5,3178,5,2,733,-37.91894,145.24305,11667
2,643500,15.2,3191,2,1,0,-37.95236,145.00737,4497
3,572000,35.4,3198,3,2,264,-38.10422,145.14159,8077
2,750000,5.1,3011,2,1,104,-37.80601,144.89663,2417
2,850000,5.1,3011,2,1,152,-37.80697,144.8928,2417
4,640000,34.7,3977,4,2,631,-38.10542,145.19951,2756
4,600000,20.5,3752,4,2,505,-37.61957,145.0948,7969
3,386000,20.5,3752,3,1,216,-37.64491,145.09233,7969
2,857000,2.7,3141,2,2,0,-37.83613,144.99661,14887
2,1160000,2.7,3141,2,1,140,-37.84369,144.98914,14887
3,1235000,2.7,3141,3,2,0,-37.84024,145.00039,14887
3,752500,20.8,3171,3,1,623,-37.94106,145.16193,7412
3,565000,14,3021,3,1,614,-37.73074,144.78925,14042
3,610000,14,3021,3,1,563,-37.7627,144.81107,14042
1,350000,5,3182,1,1,0,-37.8614,144.97407,13240
2,525000,5,3182,2,1,0,-37.87174,144.98286,13240
1,517500,5,3182,1,1,980,-37.85954,144.98869,13240
2,365000,5,3182,2,1,881,-37.86476,144.97826,13240
2,460000,5,3182,2,1,0,-37.85709,144.9873,13240
2,646000,8.2,3041,2,1,184,-37.7404,144.90835,3284
4,580000,31.7,3429,4,2,613,-37.59501,144.70069,14092
3,420000,31.7,3429,3,1,466,-37.57282,144.70553,14092
3,650000,31.7,3429,3,3,852,-37.58689,144.72865,14092
3,525000,10.5,3020,3,2,177,-37.79408,144.82614,3755
3,780000,10.5,3020,3,1,690,-37.77176,144.84062,4217
4,765000,10.5,3020,4,2,690,-37.7875,144.80984,6763
3,2100000,10.2,3127,3,1,841,-37.83729,145.10929,5457
3,1385000,10.2,3127,3,2,385,-37.82886,145.10093,5457
3,451500,18.4,3029,3,1,346,-37.84123,144.69649,10160
3,526000,18.4,3029,3,2,407,-37.83867,144.7034,10160
4,605500,18,3037,4,2,724,-37.71071,144.74962,4242
3,427500,15.5,3038,3,2,189,-37.70308,144.79954,5336
5,1705000,12.4,3107,5,4,968,-37.77083,145.11516,5420
3,551200,27,3154,3,1,1007,-37.86387,145.31762,1690
3,542000,15.3,3074,3,2,213,-37.67748,145.01791,7955
4,2070000,7,3071,4,3,530,-37.76281,145.01986,8870
6,2800000,4.1,3142,6,2,581,-37.83195,145.01215,7217
2,385000,18.4,3029,2,1,206,-37.84219,144.71155,5811
3,500000,12.9,3043,3,1,268,-37.70367,144.88081,3296
4,821000,12.9,3043,4,1,763,-37.69048,144.87312,3296
3,917000,17.2,3133,3,2,260,-37.831,145.19844,4181
4,1115000,8.9,3084,4,2,592,-37.73789,145.08952,2698
3,905000,8.9,3084,3,2,331,-37.73298,145.08894,2698
2,450000,14.7,3152,2,2,74,-37.84646,145.22591,5424
3,1015000,14.7,3152,3,2,550,-37.88695,145.21891,7082
3,510000,14.7,3030,3,2,658,-37.88688,144.67244,16166
4,645000,14.7,3030,4,2,702,-37.8967,144.65264,16166
3,427000,14.7,3030,3,1,637,-37.91165,144.67241,16166
3,845000,6.4,3012,3,1,422,-37.79644,144.86388,5058
2,876000,6.4,3012,2,1,369,-37.79205,144.87142,5058
3,578000,16.5,3049,3,2,308,-37.67485,144.88995,2474
4,510000,17.6,3027,4,2,443,-37.8543,144.74437,1999
2,390000,25.5,3750,2,1,197,-37.61401,145.03301,2940
4,525000,25.5,3750,4,2,415,-37.6161,145.03937,2940
3,480000,27.2,3024,3,1,743,-37.89757,144.63041,5262
4,1000000,6.3,3013,4,2,438,-37.81789,144.86744,6543
3,1240000,6.3,3013,3,3,668,-37.81381,144.87438,6543
3,1115000,6.3,3013,3,1,446,-37.82004,144.87174,6543
2,507000,7.5,3040,2,1,0,-37.75571,144.90366,1543
3,845000,10.4,3042,3,1,589,-37.72207,144.87905,3464
3,1250000,10.4,3042,3,1,773,-37.72265,144.8793,3464
4,1026000,10.4,3042,0,3,534,-37.72623,144.86773,3464
3,850000,10.4,3042,3,2,307,-37.72649,144.88489,3464
2,2905000,3,3206,2,1,254,-37.84583,144.95658,3280
2,1380000,3,3206,2,1,164,-37.84763,144.95175,3280
3,2500000,3,3206,3,2,165,-37.84152,144.95027,3280
3,2120000,3,3206,3,1,225,-37.84396,144.95659,3280
2,2015000,3,3206,2,1,178,-37.84098,144.95115,3280
3,787000,10.5,3020,3,1,716,-37.77917,144.81407,2185
4,2220000,5.7,3078,4,2,580,-37.77227,145.0284,2211
2,540000,11,3018,2,1,132,-37.86444,144.82304,5301
3,585000,9.4,3025,3,1,402,-37.83012,144.84818,5132
2,700500,6.3,3143,2,1,0,-37.85385,145.0284,4836
3,2385000,6.3,3143,3,1,256,-37.85911,145.01783,4836
3,1500000,4.3,3032,3,3,382,-37.77206,144.90397,6567
4,1655000,10.2,3147,4,3,510,-37.87159,145.0795,3052
4,1800000,10.2,3147,4,2,682,-37.8621,145.08588,3052
2,1880000,10.2,3147,2,2,627,-37.86236,145.08787,3052
4,2405000,10.2,3147,4,2,604,-37.86513,145.07919,3052
3,1000000,9.5,3034,3,1,723,-37.77222,144.85412,4502
5,945000,9.5,3034,5,2,570,-37.76848,144.86294,4502
1,290000,6.4,3183,1,1,880,-37.86752,144.99668,2952
3,1810000,7.9,3103,3,2,400,-37.80511,145.08972,5682
4,1593000,9.7,3104,4,3,598,-37.78142,145.09227,7809
5,3100000,9.7,3104,5,3,616,-37.80004,145.09869,7809
5,930000,23.2,3153,5,2,992,-37.84613,145.25606,5030
3,700000,23.2,3153,3,2,509,-37.84823,145.26673,5030
4,860000,23.2,3153,4,3,304,-37.8543,145.25253,5030
2,1470000,17.3,3193,2,1,633,-37.98489,145.04116,5366
6,1660000,17.3,3193,6,3,730,-37.98825,145.03227,5366
4,1600000,11.4,3204,4,2,604,-37.92135,145.02917,6795
4,1200000,11.4,3204,4,2,293,-37.92594,145.03184,6795
3,1185000,13.8,3165,3,2,644,-37.92332,145.07483,10969
4,1460000,13.8,3165,4,1,722,-37.91311,145.06496,10969
3,935000,13.8,3165,3,2,244,-37.9203,145.08074,10969
4,1620000,13.8,3165,4,2,426,-37.91657,145.05534,10969
4,1580000,13.8,3165,4,2,604,-37.91327,145.07917,10969
3,1315000,13.8,3165,3,1,617,-37.92284,145.06423,10969
2,767000,17.3,3193,2,1,206,-37.97614,145.02014,2866
5,2520000,17.3,3193,5,3,947,-37.97956,145.02303,2866
